  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-01-21, 10:22:13,  +00:00,   EDTY,   47.3818054,    9.6982985,  1301.3, 30.42,  1340.5,   0.8,   0.00,   0.00,    2.69,   1.33,   1.34,  -0.02,   0.01,  37.0, 356.4,  28.0,  28.0,   2.4,   0.4,  20.72,  21.43,     2.28,  135.01,   59.92, 1114.3,  205.26,  198.77,  213.43,  217.47, 1072.67, 1091.67, 1066.95, 1079.23,  1497.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:14,  +00:00,   EDTY,   47.3818054,    9.6982975,  1301.3, 30.42,  1340.6,   0.8,   0.00,   0.00,    0.09,   1.34,   1.33,  -0.03,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.4,   0.4,  20.81,  21.46,     2.33,  134.96,   59.90, 1113.4,  205.67,  199.10,  213.68,  217.84, 1072.58, 1091.44, 1067.37, 1079.32,  1497.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:15,  +00:00,   EDTY,   47.3818092,    9.6982975,  1300.3, 30.42,  1339.9,   0.8,   0.00,   0.00,   -8.15,   1.34,   1.36,  -0.01,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.5,   0.4,  20.77,  21.50,     2.34,  134.91,   59.86, 1115.1,  206.11,  199.55,  214.20,  218.29, 1075.68, 1091.71, 1068.09, 1078.31,  1497.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   2.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:16,  +00:00,   EDTY,   47.3818092,    9.6982975,  1301.3, 30.42,  1339.1,   0.5,   0.00,   0.00,   -1.15,   1.34,   1.31,  -0.03,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.4,   0.4,  20.75,  21.47,     2.30,  134.86,   59.88, 1116.3,  206.32,  199.71,  214.50,  218.50, 1076.17, 1091.36, 1068.01, 1077.82,  1496.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -3.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:17,  +00:00,   EDTY,   47.3818092,    9.6982975,  1300.3, 30.42,  1338.8,   0.5,   0.00,   0.00,  -10.67,   1.34,   1.34,  -0.01,   0.00,  36.9, 356.4,  28.0,  28.0,   2.4,   0.4,  20.79,  21.48,     2.30,  134.82,   59.96, 1115.5,  206.06,  199.44,  214.09,  218.25, 1076.08, 1092.63, 1068.67, 1078.52,  1495.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:18,  +00:00,   EDTY,   47.3818092,    9.6982965,  1300.3, 30.42,  1338.6,   0.5,   0.00,   0.00,   -1.39,   1.37,   1.35,  -0.02,   0.02,  36.9, 356.4,  28.0,  28.0,   2.4,   0.3,  20.73,  21.47,     2.25,  134.77,   59.89, 1115.0,  206.46,  199.83,  214.40,  218.62, 1076.45, 1093.94, 1068.03, 1079.29,  1495.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   2.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:19,  +00:00,   EDTY,   47.3818130,    9.6982965,  1301.3, 30.42,  1338.3,   0.5,   0.00,   0.00,    9.87,   1.37,   1.34,  -0.02,   0.02,  36.9, 356.4,  28.0,  28.0,   2.4,   0.4,  20.69,  21.46,     2.30,  134.72,   59.93, 1115.7,  206.85,  200.16,  214.85,  218.94, 1079.92, 1093.77, 1068.15, 1080.56,  1495.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -0.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:20,  +00:00,   EDTY,   47.3818130,    9.6982956,  1301.3, 30.42,  1338.5,   0.5,   0.00,   0.00,   10.76,   1.34,   1.36,  -0.02,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.4,   0.3,  20.67,  21.45,     2.25,  134.67,   59.94, 1115.5,  207.21,  200.49,  215.17,  219.30, 1082.42, 1093.71, 1068.06, 1081.53,  1495.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   3.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:21,  +00:00,   EDTY,   47.3818130,    9.6982956,  1300.3, 30.42,  1338.5,   0.5,   0.00,   0.00,   -9.79,   1.34,   1.33,  -0.04,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.4,   0.4,  20.66,  21.44,     2.31,  134.63,   59.96, 1116.2,  207.59,  200.82,  215.47,  219.66, 1084.43, 1094.28, 1068.47, 1081.71,  1495.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:22,  +00:00,   EDTY,   47.3818130,    9.6982956,  1301.3, 30.42,  1338.7,   0.5,   0.00,   0.00,   -6.09,   1.36,   1.32,  -0.01,   0.00,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.67,  21.43,     2.34,  134.58,   60.02, 1120.3,  207.94,  201.16,  215.87,  220.01, 1084.30, 1095.91, 1068.70, 1081.34,  1495.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:23,  +00:00,   EDTY,   47.3818130,    9.6982956,  1300.3, 30.42,  1338.6,   0.5,   0.00,   0.00,   -1.03,   1.35,   1.33,  -0.03,   0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.72,  21.43,     2.26,  134.53,   60.03, 1122.0,  208.39,  201.59,  216.25,  220.43, 1083.88, 1096.62, 1068.81, 1080.60,  1495.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -1.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:24,  +00:00,   EDTY,   47.3818169,    9.6982946,  1300.3, 30.42,  1338.6,   0.5,   0.00,   0.00,   -4.05,   1.38,   1.33,  -0.03,   0.03,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.75,  21.44,     2.32,  134.49,   60.01, 1120.0,  208.80,  201.93,  216.58,  220.78, 1082.59, 1097.35, 1069.76, 1080.02,  1495.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:25,  +00:00,   EDTY,   47.3818169,    9.6982946,  1300.3, 30.42,  1338.6,   0.5,   0.00,   0.00,  -17.73,   1.38,   1.33,  -0.02,   0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.78,  21.45,     2.25,  134.44,   59.95, 1120.2,  209.16,  202.29,  217.00,  221.17, 1082.93, 1097.67, 1069.74, 1080.45,  1495.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   3.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:26,  +00:00,   EDTY,   47.3818169,    9.6982937,  1300.3, 30.42,  1338.4,   0.5,   0.00,   0.00,  -10.05,   1.36,   1.33,  -0.02,  -0.03,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.85,  21.49,     2.26,  134.40,   60.02, 1121.3,  209.61,  202.70,  217.36,  221.58, 1082.91, 1098.02, 1070.24, 1081.06,  1495.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:27,  +00:00,   EDTY,   47.3818169,    9.6982937,  1300.3, 30.42,  1338.4,   0.5,   0.00,   0.00,   -6.24,   1.38,   1.35,  -0.02,   0.00,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.89,  21.53,     2.35,  134.35,   60.06, 1123.5,  209.99,  203.06,  217.78,  221.93, 1082.72, 1097.87, 1070.74, 1082.35,  1495.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   3.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:28,  +00:00,   EDTY,   47.3818169,    9.6982937,  1300.3, 30.42,  1338.3,   0.5,   0.00,   0.00,    4.87,   1.37,   1.33,  -0.03,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.87,  21.52,     2.30,  134.31,   60.13, 1126.2,  210.36,  203.38,  218.11,  222.30, 1080.98, 1098.09, 1071.84, 1082.66,  1495.3,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -3.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:29,  +00:00,   EDTY,   47.3818169,    9.6982937,  1301.3, 30.42,  1338.8,   0.5,   0.00,   0.00,   24.31,   1.36,   1.32,  -0.02,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.85,  21.50,     2.38,  134.26,   60.14, 1128.4,  210.77,  203.77,  218.49,  222.69, 1081.42, 1100.50, 1072.10, 1083.73,  1495.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:30,  +00:00,   EDTY,   47.3818169,    9.6982927,  1300.3, 30.42,  1339.5,   0.5,   0.00,   0.00,   11.65,   1.41,   1.31,  -0.01,   0.02,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.90,  21.53,     2.29,  134.22,   60.08, 1127.2,  210.91,  203.87,  218.58,  222.79, 1081.15, 1101.02, 1073.03, 1085.25,  1496.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   2.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:31,  +00:00,   EDTY,   47.3818169,    9.6982927,  1300.3, 30.42,  1339.0,   0.5,   0.00,   0.00,    4.38,   1.40,   1.32,  -0.02,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.94,  21.56,     2.28,  134.17,   60.08, 1124.7,  210.76,  203.65,  218.38,  222.54, 1081.60, 1101.19, 1073.20, 1085.46,  1496.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:32,  +00:00,   EDTY,   47.3818169,    9.6982918,  1300.3, 30.42,  1339.4,   0.5,   0.00,   0.00,   -8.07,   1.40,   1.31,  -0.03,   0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.94,  21.56,     2.34,  134.13,   60.12, 1126.3,  211.02,  203.91,  218.70,  222.86, 1081.88, 1101.75, 1075.12, 1085.29,  1496.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:33,  +00:00,   EDTY,   47.3818169,    9.6982918,  1301.3, 30.42,  1339.5,   0.5,   0.00,   0.00,    6.15,   1.38,   1.30,  -0.02,   0.01,  36.9, 356.4,  27.9,  27.9,   2.2,   0.3,  20.91,  21.54,     2.30,  134.08,   60.22, 1131.3,  211.39,  204.24,  218.95,  223.17, 1081.27, 1101.83, 1074.94, 1085.67,  1496.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:34,  +00:00,   EDTY,   47.3818207,    9.6982918,  1300.3, 30.42,  1339.1,   0.5,   0.00,   0.00,    2.27,   1.33,   1.32,  -0.02,  -0.04,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.87,  21.50,     2.27,  134.04,   60.24, 1133.2,  211.88,  204.62,  219.47,  223.62, 1082.42, 1101.77, 1073.81, 1086.39,  1496.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:35,  +00:00,   EDTY,   47.3818207,    9.6982908,  1300.3, 30.42,  1338.9,   0.5,   0.00,   0.00,   -7.81,   1.36,   1.29,  -0.02,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.4,   0.3,  20.87,  21.49,     2.38,  133.99,   60.22, 1132.7,  212.25,  204.97,  219.79,  223.97, 1084.05, 1102.11, 1073.93, 1086.53,  1496.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   3.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:36,  +00:00,   EDTY,   47.3818245,    9.6982918,  1301.3, 30.42,  1338.4,   0.5,   0.00,   0.00,   10.24,   1.36,   1.33,  -0.03,   0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.91,  21.52,     2.27,  133.95,   60.19, 1131.3,  212.59,  205.30,  220.14,  224.25, 1083.59, 1102.10, 1074.70, 1088.24,  1495.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:37,  +00:00,   EDTY,   47.3818245,    9.6982918,  1299.3, 30.42,  1338.0,   0.5,   0.00,   0.00,  -12.98,   1.36,   1.32,  -0.03,   0.00,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.89,  21.57,     2.33,  133.90,   60.22, 1130.6,  212.98,  205.65,  220.51,  224.61, 1085.32, 1102.44, 1076.30, 1089.49,  1495.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:38,  +00:00,   EDTY,   47.3818245,    9.6982918,  1299.3, 30.42,  1337.6,   0.5,   0.00,   0.00,  -20.79,   1.37,   1.31,  -0.03,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.88,  21.56,     2.31,  133.85,   60.18, 1128.0,  213.41,  206.03,  220.86,  225.05, 1089.36, 1102.84, 1077.98, 1091.94,  1494.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:39,  +00:00,   EDTY,   47.3818245,    9.6982918,  1300.3, 30.42,  1337.0,   0.5,   0.00,   0.00,  -15.21,   1.42,   1.31,  -0.02,   0.05,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.83,  21.51,     2.31,  133.81,   60.22, 1130.5,  213.76,  206.35,  221.21,  225.36, 1088.60, 1103.54, 1078.78, 1093.26,  1494.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -1.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:40,  +00:00,   EDTY,   47.3818283,    9.6982908,  1302.3, 30.42,  1336.7,   0.5,   0.00,   0.00,   34.53,   1.40,   1.32,  -0.02,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.78,  21.47,     2.33,  133.76,   60.30, 1134.1,  214.16,  206.68,  221.58,  225.71, 1087.62, 1104.29, 1077.65, 1093.46,  1493.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -1.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:41,  +00:00,   EDTY,   47.3818283,    9.6982908,  1300.3, 30.42,  1336.7,   0.5,   0.00,   0.00,    7.90,   1.37,   1.32,  -0.01,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.77,  21.43,     2.34,  133.72,   60.34, 1137.3,  214.63,  207.11,  222.03,  226.16, 1087.25, 1104.32, 1077.75, 1093.89,  1493.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -0.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:42,  +00:00,   EDTY,   47.3818283,    9.6982908,  1299.3, 30.42,  1336.7,   0.2,   0.00,   0.00,  -19.17,   1.37,   1.30,  -0.02,  -0.02,  36.9, 356.4,  27.9,  27.9,   2.2,   0.3,  20.75,  21.42,     2.35,  133.67,   60.30, 1135.4,  214.97,  207.41,  222.37,  226.44, 1088.64, 1104.26, 1077.15, 1095.08,  1493.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:43,  +00:00,   EDTY,   47.3818283,    9.6982908,  1300.3, 30.42,  1336.7,   0.2,   0.00,   0.00,   -7.47,   1.37,   1.30,  -0.03,  -0.02,  36.9, 356.4,  27.9,  27.9,   2.2,   0.3,  20.73,  21.40,     2.45,  133.63,   60.40, 1139.3,  215.34,  207.71,  222.64,  226.78, 1089.50, 1103.77, 1077.37, 1096.39,  1493.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   3.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:44,  +00:00,   EDTY,   47.3818283,    9.6982908,  1300.3, 30.42,  1336.4,   0.2,   0.00,   0.00,    3.01,   1.35,   1.30,  -0.02,  -0.01,  36.9, 356.4,  27.9,  27.9,   2.2,   0.3,  20.72,  21.39,     2.30,  133.58,   60.32, 1136.0,  215.68,  208.07,  223.04,  227.13, 1090.30, 1104.68, 1078.56, 1097.27,  1493.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -1.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:45,  +00:00,   EDTY,   47.3818283,    9.6982908,  1299.3, 30.42,  1336.1,   0.2,   0.00,   0.00,   -8.00,   1.35,   1.31,  -0.01,   0.02,  36.9, 356.4,  27.9,  28.0,   2.3,   0.3,  20.70,  21.38,     2.31,  133.54,   60.38, 1137.5,  215.99,  208.29,  223.21,  227.32, 1089.25, 1104.87, 1080.40, 1097.97,  1493.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -3.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:46,  +00:00,   EDTY,   47.3818283,    9.6982899,  1299.3, 30.42,  1335.8,   0.2,   0.00,   0.00,  -12.28,   1.38,   1.29,  -0.02,  -0.00,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.69,  21.37,     2.31,  133.50,   60.36, 1139.0,  215.68,  207.97,  222.94,  227.01, 1087.13, 1103.75, 1079.08, 1098.24,  1492.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:47,  +00:00,   EDTY,   47.3818283,    9.6982880,  1300.3, 30.42,  1335.4,   0.2,   0.00,   0.00,   -0.28,   1.35,   1.32,  -0.02,  -0.03,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.69,  21.37,     2.39,  133.45,   60.48, 1143.8,  215.98,  208.22,  223.22,  227.27, 1086.09, 1103.30, 1079.60, 1099.16,  1492.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   2.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:48,  +00:00,   EDTY,   47.3818283,    9.6982880,  1300.3, 30.42,  1335.4,   0.2,   0.00,   0.00,   11.54,   1.38,   1.29,  -0.02,   0.02,  36.8, 356.4,  28.0,  28.0,   2.2,   0.3,  20.69,  21.37,     2.26,  133.42,   60.34, 1138.6,  216.31,  208.54,  223.54,  227.56, 1085.51, 1103.83, 1079.66, 1100.72,  1492.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   2.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:49,  +00:00,   EDTY,   47.3818283,    9.6982880,  1300.3, 30.42,  1334.9,   0.2,   0.00,   0.00,    5.13,   1.37,   1.31,  -0.02,   0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.66,  21.37,     2.32,  133.37,   60.37, 1140.4,  216.64,  208.81,  223.86,  227.84, 1086.03, 1105.08, 1079.20, 1101.47,  1492.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:50,  +00:00,   EDTY,   47.3818321,    9.6982870,  1299.3, 30.42,  1334.3,   0.2,   0.00,   0.00,  -10.95,   1.35,   1.30,  -0.01,  -0.02,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.64,  21.36,     2.32,  133.33,   60.31, 1139.5,  217.01,  209.13,  224.14,  228.14, 1088.96, 1106.31, 1079.00, 1101.62,  1491.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -2.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:51,  +00:00,   EDTY,   47.3818321,    9.6982870,  1299.3, 30.42,  1334.1,   0.2,   0.00,   0.00,  -12.56,   1.36,   1.29,  -0.02,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.65,  21.35,     2.27,  133.29,   60.35, 1136.5,  217.39,  209.43,  224.50,  228.48, 1091.93, 1108.10, 1079.86, 1101.08,  1491.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -0.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:52,  +00:00,   EDTY,   47.3818321,    9.6982861,  1300.3, 30.42,  1334.1,   0.2,   0.00,   0.00,   10.85,   1.35,   1.31,  -0.02,   0.01,  36.9, 356.4,  28.0,  28.0,   2.2,   0.3,  20.62,  21.35,     2.30,  133.25,   60.35, 1137.1,  217.83,  209.83,  224.90,  228.87, 1090.67, 1109.82, 1081.33, 1101.05,  1491.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:53,  +00:00,   EDTY,   47.3818321,    9.6982861,  1300.3, 30.42,  1334.2,   0.2,   0.00,   0.00,    5.96,   1.32,   1.33,  -0.03,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.61,  21.36,     2.33,  133.21,   60.48, 1142.7,  218.17,  210.12,  225.23,  229.17, 1089.32, 1110.45, 1082.81, 1100.69,  1491.3,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   1.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:54,  +00:00,   EDTY,   47.3818321,    9.6982861,  1301.3, 30.42,  1334.4,   0.2,   0.00,   0.00,   29.73,   1.32,   1.31,  -0.03,  -0.01,  36.9, 356.4,  28.0,  28.0,   2.1,   0.2,  20.61,  21.36,     2.21,  133.16,   60.38, 1140.3,  218.54,  210.45,  225.56,  229.52, 1089.63, 1110.10, 1083.69, 1100.67,  1491.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,  -0.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:22:55,  +00:00,   EDTY,   47.3818321,    9.6982870,  1300.3, 30.42,  1334.7,   0.2,   0.00,   0.00,   11.32,   1.30,   1.34,  -0.03,  -0.00,  36.9, 356.4,  28.0,  28.0,   2.3,   0.3,  20.63,  21.36,     2.29,  133.12,   60.41, 1140.3,  218.96,  210.83,  225.97,  229.87, 1091.06, 1108.60, 1084.80, 1100.06,  1491.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.000,       ,       ,      ,  104.3,   -1.8,    3.6,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
